customer_id,full_name,phone,city,registered_at,status
930,Customer 00930,+447700000930,Bristol,2025-09-01,active
931,Customer 00931,+447700000931,Edinburgh,2026-01-05,blocked
932,Customer 00932,+447700000932,Bristol,2025-02-04,active
933,Customer 00933,+447700000933,London,2025-12-30,active
934,Customer 00934,+447700000934,London,2025-06-25,active
935,Customer 00935,+447700000935,Birmingham,2026-01-15,active
936,Customer 00936,+447700000936,Sheffield,2025-03-31,active
937,Customer 00937,+447700000937,Bristol,2025-10-14,blocked
938,Customer 00938,+447700000938,Edinburgh,2025-04-29,blocked
939,Customer 00939,+447700000939,Birmingham,2025-04-06,blocked
940,Customer 00940,+447700000940,Liverpool,2025-01-15,active
941,Customer 00941,+447700000941,Edinburgh,2025-10-31,blocked
942,Customer 00942,+447700000942,Liverpool,2025-01-03,active
943,Customer 00943,+447700000943,Leeds,2025-05-23,active
944,Customer 00944,+447700000944,Cardiff,2025-02-22,active
945,Customer 00945,+447700000945,Bristol,2025-06-16,active
946,Customer 00946,+447700000946,Edinburgh,2025-02-28,active
947,Customer 00947,+447700000947,Edinburgh,2025-09-28,active
948,Customer 00948,+447700000948,Cardiff,2025-07-18,blocked
949,Customer 00949,+447700000949,Cardiff,2025-02-28,active
950,Customer 00950,+447700000950,Bristol,2025-08-23,active
951,Customer 00951,+447700000951,Glasgow,2025-11-11,active
952,Customer 00952,+447700000952,Birmingham,2025-06-10,active
953,Customer 00953,+447700000953,Leeds,2025-06-06,active
954,Customer 00954,+447700000954,Birmingham,2025-07-11,active
955,Customer 00955,+447700000955,Sheffield,2025-07-18,blocked
956,Customer 00956,+447700000956,Cardiff,2025-03-12,blocked
957,Customer 00957,+447700000957,Liverpool,2025-04-06,blocked
958,Customer 00958,+447700000958,Sheffield,2025-12-22,active
959,Customer 00959,+447700000959,Sheffield,2025-03-27,blocked
960,Customer 00960,+447700000960,Glasgow,2025-03-13,active
961,Customer 00961,+447700000961,Bristol,2025-08-19,active
962,Customer 00962,+447700000962,Bristol,2025-01-05,blocked
963,Customer 00963,+447700000963,Birmingham,2025-04-10,blocked
964,Customer 00964,+447700000964,Sheffield,2025-09-16,blocked
965,Customer 00965,+447700000965,Liverpool,2025-12-17,blocked
966,Customer 00966,+447700000966,Liverpool,2025-12-30,blocked
967,Customer 00967,+447700000967,Edinburgh,2025-03-27,active
968,Customer 00968,+447700000968,Cardiff,2025-01-16,active
969,Customer 00969,+447700000969,Glasgow,2025-01-17,active
970,Customer 00970,+447700000970,Leeds,2025-10-03,active
971,Customer 00971,+447700000971,Birmingham,2026-02-04,blocked
972,Customer 00972,+447700000972,Cardiff,2026-01-16,blocked
973,Customer 00973,+447700000973,Sheffield,2025-09-19,active
974,Customer 00974,+447700000974,Cardiff,2025-02-28,active
975,Customer 00975,+447700000975,Sheffield,2025-07-07,active
976,Customer 00976,+447700000976,Edinburgh,2025-10-07,active
977,Customer 00977,+447700000977,Liverpool,2025-02-22,active
978,Customer 00978,+447700000978,Glasgow,2025-01-17,blocked
979,Customer 00979,+447700000979,Glasgow,2025-06-28,active
980,Customer 00980,+447700000980,Edinburgh,2025-03-02,active
981,Customer 00981,+447700000981,Leeds,2026-01-13,active
982,Customer 00982,+447700000982,Cardiff,2025-11-20,blocked
983,Customer 00983,+447700000983,Birmingham,2025-11-12,active
984,Customer 00984,+447700000984,Leeds,2025-04-16,active
985,Customer 00985,+447700000985,Cardiff,2025-06-29,active
986,Customer 00986,+447700000986,Cardiff,2025-10-03,active
987,Customer 00987,+447700000987,Bristol,2025-12-27,active
988,Customer 00988,+447700000988,Glasgow,2025-10-21,active
989,Customer 00989,+447700000989,Sheffield,2025-12-14,active
990,Customer 00990,+447700000990,Birmingham,2026-01-20,blocked
991,Customer 00991,+447700000991,London,2025-05-22,active
992,Customer 00992,+447700000992,Birmingham,2025-05-08,active
993,Customer 00993,+447700000993,Bristol,2025-05-07,blocked
994,Customer 00994,+447700000994,Edinburgh,2025-03-14,active
995,Customer 00995,+447700000995,Liverpool,2025-07-12,blocked
996,Customer 00996,+447700000996,Manchester,2025-11-21,active
997,Customer 00997,+447700000997,Liverpool,2025-09-21,active
998,Customer 00998,+447700000998,Bristol,2025-08-21,blocked
999,Customer 00999,+447700000999,Bristol,2025-10-25,active
1000,Customer 01000,+447700001000,Manchester,2026-01-10,blocked
1001,Customer 01001,+447700001001,Bristol,2025-02-02,blocked
1002,Customer 01002,+447700001002,Leeds,2025-08-08,active
1003,Customer 01003,+447700001003,Edinburgh,2025-05-18,active
1004,Customer 01004,+447700001004,Glasgow,2025-06-22,active
1005,Customer 01005,+447700001005,Cardiff,2025-09-06,active
1006,Customer 01006,+447700001006,London,2025-01-24,active
1007,Customer 01007,+447700001007,Edinburgh,2025-01-09,active
1008,Customer 01008,+447700001008,Birmingham,2025-08-14,blocked
1009,Customer 01009,+447700001009,London,2025-08-08,active
1010,Customer 01010,+447700001010,Birmingham,2025-11-29,active
1011,Customer 01011,+447700001011,Birmingham,2025-05-21,active
1012,Customer 01012,+447700001012,Bristol,2025-05-09,active
1013,Customer 01013,+447700001013,Bristol,2025-12-07,active
1014,Customer 01014,+447700001014,London,2025-07-22,active
1015,Customer 01015,+447700001015,Leeds,2025-08-08,active
1016,Customer 01016,+447700001016,Manchester,2025-01-01,active
1017,Customer 01017,+447700001017,Edinburgh,2025-02-09,active
1018,Customer 01018,+447700001018,Cardiff,2025-04-26,blocked
1019,Customer 01019,+447700001019,London,2025-01-05,active
1020,Customer 01020,+447700001020,Manchester,2025-08-05,active
1021,Customer 01021,+447700001021,Edinburgh,2025-02-06,active
1022,Customer 01022,+447700001022,Liverpool,2025-02-15,active
1023,Customer 01023,+447700001023,Manchester,2025-06-10,active
1024,Customer 01024,+447700001024,Glasgow,2025-03-12,blocked
1025,Customer 01025,+447700001025,Birmingham,2025-11-25,active
1026,Customer 01026,+447700001026,Manchester,2025-09-29,active
1027,Customer 01027,+447700001027,Cardiff,2025-11-29,active
1028,Customer 01028,+447700001028,Edinburgh,2025-06-29,active
1029,Customer 01029,+447700001029,Birmingham,2025-07-30,blocked
1030,Customer 01030,+447700001030,Leeds,2025-02-14,active
1031,Customer 01031,+447700001031,Birmingham,2026-01-21,active
1032,Customer 01032,+447700001032,Cardiff,2026-01-09,blocked
1033,Customer 01033,+447700001033,Bristol,2025-08-08,active
1034,Customer 01034,+447700001034,Birmingham,2025-05-07,active
1035,Customer 01035,+447700001035,Manchester,2025-05-08,active
1036,Customer 01036,+447700001036,London,2025-12-04,active
1037,Customer 01037,+447700001037,Leeds,2025-09-23,active
1038,Customer 01038,+447700001038,Liverpool,2025-06-01,active
1039,Customer 01039,+447700001039,Leeds,2025-09-11,blocked
1040,Customer 01040,+447700001040,Manchester,2025-05-04,blocked
1041,Customer 01041,+447700001041,Cardiff,2025-02-06,active
1042,Customer 01042,+447700001042,Bristol,2025-06-12,active
1043,Customer 01043,+447700001043,Liverpool,2025-10-19,blocked
1044,Customer 01044,+447700001044,Bristol,2025-10-07,active
1045,Customer 01045,+447700001045,Edinburgh,2026-01-30,active
1046,Customer 01046,+447700001046,London,2025-10-28,active
1047,Customer 01047,+447700001047,London,2025-05-15,active
1048,Customer 01048,+447700001048,London,2025-01-31,blocked
1049,Customer 01049,+447700001049,Sheffield,2025-05-27,blocked
1050,Customer 01050,+447700001050,Liverpool,2025-12-26,blocked
1051,Customer 01051,+447700001051,Manchester,2025-11-24,active
1052,Customer 01052,+447700001052,Glasgow,2025-02-12,active
1053,Customer 01053,+447700001053,Manchester,2025-09-19,active
1054,Customer 01054,+447700001054,Birmingham,2025-10-02,active
1055,Customer 01055,+447700001055,Liverpool,2025-10-28,active
1056,Customer 01056,+447700001056,Glasgow,2025-12-24,blocked
1057,Customer 01057,+447700001057,Leeds,2025-01-30,active
1058,Customer 01058,+447700001058,Manchester,2025-08-11,active
1059,Customer 01059,+447700001059,Edinburgh,2025-11-10,active
1060,Customer 01060,+447700001060,Glasgow,2025-12-08,active
1061,Customer 01061,+447700001061,Manchester,2025-01-07,active
1062,Customer 01062,+447700001062,London,2025-03-25,blocked
1063,Customer 01063,+447700001063,Bristol,2025-09-25,active
1064,Customer 01064,+447700001064,Birmingham,2025-07-10,active
1065,Customer 01065,+447700001065,Glasgow,2026-01-11,active
1066,Customer 01066,+447700001066,London,2025-06-21,blocked
1067,Customer 01067,+447700001067,Glasgow,2025-09-26,active
1068,Customer 01068,+447700001068,Glasgow,2025-12-31,active
1069,Customer 01069,+447700001069,Edinburgh,2025-08-22,active
1070,Customer 01070,+447700001070,London,2025-09-13,active
1071,Customer 01071,+447700001071,Bristol,2025-03-22,active
1072,Customer 01072,+447700001072,Manchester,2025-10-21,active
1073,Customer 01073,+447700001073,Leeds,2026-01-15,active
1074,Customer 01074,+447700001074,London,2025-01-07,active
1075,Customer 01075,+447700001075,London,2025-08-30,active
1076,Customer 01076,+447700001076,Liverpool,2025-03-18,active
1077,Customer 01077,+447700001077,London,2025-10-11,blocked
1078,Customer 01078,+447700001078,Leeds,2025-06-14,active
1079,Customer 01079,+447700001079,Liverpool,2026-01-04,active
1080,Customer 01080,+447700001080,Glasgow,2025-02-09,active
1081,Customer 01081,+447700001081,Manchester,2025-09-15,active
1082,Customer 01082,+447700001082,Birmingham,2025-04-25,active
1083,Customer 01083,+447700001083,Liverpool,2025-02-05,blocked
1084,Customer 01084,+447700001084,Glasgow,2026-02-01,active
1085,Customer 01085,+447700001085,Bristol,2025-02-14,blocked
1086,Customer 01086,+447700001086,London,2025-07-08,active
1087,Customer 01087,+447700001087,Glasgow,2025-10-16,active
1088,Customer 01088,+447700001088,Cardiff,2025-05-05,blocked
1089,Customer 01089,+447700001089,Bristol,2025-10-30,blocked
1090,Customer 01090,+447700001090,Leeds,2026-01-11,active
1091,Customer 01091,+447700001091,Birmingham,2025-01-04,blocked
1092,Customer 01092,+447700001092,London,2025-04-30,active
1093,Customer 01093,+447700001093,London,2025-06-21,active
1094,Customer 01094,+447700001094,Liverpool,2026-01-13,active
1095,Customer 01095,+447700001095,Manchester,2025-04-16,active
1096,Customer 01096,+447700001096,Liverpool,2025-09-09,active
1097,Customer 01097,+447700001097,Birmingham,2025-12-31,active
1098,Customer 01098,+447700001098,Manchester,2025-01-23,active
1099,Customer 01099,+447700001099,Sheffield,2025-07-31,active
1100,Customer 01100,+447700001100,Edinburgh,2026-01-18,active
1101,Customer 01101,+447700001101,Cardiff,2025-02-18,active
1102,Customer 01102,+447700001102,Liverpool,2025-02-08,active
1103,Customer 01103,+447700001103,Liverpool,2025-12-06,active
1104,Customer 01104,+447700001104,Leeds,2025-05-30,active
1105,Customer 01105,+447700001105,Bristol,2025-07-21,active
1106,Customer 01106,+447700001106,Bristol,2025-08-20,active
1107,Customer 01107,+447700001107,Leeds,2025-02-08,active
1108,Customer 01108,+447700001108,Birmingham,2026-02-04,active
1109,Customer 01109,+447700001109,Birmingham,2025-02-24,active
1110,Customer 01110,+447700001110,Edinburgh,2025-08-27,active
1111,Customer 01111,+447700001111,Liverpool,2025-03-03,active
1112,Customer 01112,+447700001112,Leeds,2025-08-20,active
1113,Customer 01113,+447700001113,Edinburgh,2025-05-16,active
1114,Customer 01114,+447700001114,Manchester,2025-03-22,active
1115,Customer 01115,+447700001115,Cardiff,2025-01-21,active
1116,Customer 01116,+447700001116,Bristol,2025-03-17,active
1117,Customer 01117,+447700001117,Leeds,2025-07-02,blocked
1118,Customer 01118,+447700001118,Sheffield,2025-01-26,active
1119,Customer 01119,+447700001119,Glasgow,2025-03-31,active
1120,Customer 01120,+447700001120,Liverpool,2025-08-20,active
1121,Customer 01121,+447700001121,Manchester,2025-08-25,active
1122,Customer 01122,+447700001122,Birmingham,2025-03-04,active
1123,Customer 01123,+447700001123,London,2026-02-04,active
1124,Customer 01124,+447700001124,Birmingham,2025-04-12,blocked
1125,Customer 01125,+447700001125,Bristol,2025-12-18,active
1126,Customer 01126,+447700001126,Cardiff,2025-10-28,active
1127,Customer 01127,+447700001127,Manchester,2025-01-12,active
1128,Customer 01128,+447700001128,Leeds,2025-11-27,blocked
1129,Customer 01129,+447700001129,Birmingham,2025-02-17,active
1130,Customer 01130,+447700001130,Manchester,2025-01-22,blocked
1131,Customer 01131,+447700001131,London,2025-03-28,blocked
1132,Customer 01132,+447700001132,Liverpool,2025-09-12,active
1133,Customer 01133,+447700001133,Liverpool,2025-12-16,blocked
1134,Customer 01134,+447700001134,Birmingham,2025-07-01,active
1135,Customer 01135,+447700001135,Birmingham,2025-05-21,active
1136,Customer 01136,+447700001136,Edinburgh,2025-03-18,active
1137,Customer 01137,+447700001137,Cardiff,2025-11-14,active
1138,Customer 01138,+447700001138,Glasgow,2025-09-13,blocked
1139,Customer 01139,+447700001139,Sheffield,2025-09-03,active
1140,Customer 01140,+447700001140,Manchester,2025-05-24,blocked
1141,Customer 01141,+447700001141,Birmingham,2025-08-03,active
1142,Customer 01142,+447700001142,Sheffield,2025-05-08,active
1143,Customer 01143,+447700001143,Liverpool,2026-02-05,active
1144,Customer 01144,+447700001144,Edinburgh,2025-10-06,blocked
1145,Customer 01145,+447700001145,Bristol,2025-10-17,active
1146,Customer 01146,+447700001146,Liverpool,2025-05-19,active
1147,Customer 01147,+447700001147,London,2025-06-13,active
1148,Customer 01148,+447700001148,London,2026-02-03,active
1149,Customer 01149,+447700001149,London,2025-08-30,active
1150,Customer 01150,+447700001150,Cardiff,2025-04-30,active
1151,Customer 01151,+447700001151,Manchester,2025-05-07,active
1152,Customer 01152,+447700001152,Glasgow,2025-10-01,active
1153,Customer 01153,+447700001153,Leeds,2025-10-22,blocked
1154,Customer 01154,+447700001154,Bristol,2025-03-30,active
1155,Customer 01155,+447700001155,Leeds,2025-10-31,active
1156,Customer 01156,+447700001156,Bristol,2025-10-30,active
1157,Customer 01157,+447700001157,Bristol,2025-10-18,active
1158,Customer 01158,+447700001158,Cardiff,2025-04-07,blocked
1159,Customer 01159,+447700001159,Sheffield,2025-06-08,active
1160,Customer 01160,+447700001160,Edinburgh,2025-01-20,active
1161,Customer 01161,+447700001161,London,2025-04-30,active
1162,Customer 01162,+447700001162,London,2025-09-27,blocked
1163,Customer 01163,+447700001163,London,2025-06-19,active
1164,Customer 01164,+447700001164,Birmingham,2025-06-24,active
1165,Customer 01165,+447700001165,Bristol,2025-01-31,active
1166,Customer 01166,+447700001166,Birmingham,2025-10-28,active
1167,Customer 01167,+447700001167,Manchester,2025-09-27,active
1168,Customer 01168,+447700001168,Manchester,2025-07-11,blocked
1169,Customer 01169,+447700001169,Cardiff,2025-02-21,active
1170,Customer 01170,+447700001170,Glasgow,2025-06-15,active
1171,Customer 01171,+447700001171,Birmingham,2026-01-10,blocked
1172,Customer 01172,+447700001172,Edinburgh,2025-11-29,active
1173,Customer 01173,+447700001173,Birmingham,2025-12-29,active
1174,Customer 01174,+447700001174,Leeds,2025-12-07,active
1175,Customer 01175,+447700001175,Liverpool,2025-06-07,active
1176,Customer 01176,+447700001176,Birmingham,2025-04-01,active
1177,Customer 01177,+447700001177,Cardiff,2025-07-20,active
1178,Customer 01178,+447700001178,Birmingham,2025-11-05,active
1179,Customer 01179,+447700001179,Cardiff,2025-04-24,active
1180,Customer 01180,+447700001180,Edinburgh,2025-03-14,active
1181,Customer 01181,+447700001181,Manchester,2025-05-02,active
1182,Customer 01182,+447700001182,Bristol,2025-03-27,active
1183,Customer 01183,+447700001183,Bristol,2025-08-17,active
1184,Customer 01184,+447700001184,Glasgow,2025-04-18,active
1185,Customer 01185,+447700001185,Manchester,2025-06-29,active
1186,Customer 01186,+447700001186,Manchester,2026-01-04,active
1187,Customer 01187,+447700001187,London,2025-07-17,blocked
1188,Customer 01188,+447700001188,Liverpool,2025-03-27,blocked
1189,Customer 01189,+447700001189,Edinburgh,2025-07-13,active
1190,Customer 01190,+447700001190,Sheffield,2025-07-12,active
1191,Customer 01191,+447700001191,Edinburgh,2025-10-23,active
1192,Customer 01192,+447700001192,Birmingham,2025-08-20,active
1193,Customer 01193,+447700001193,London,2025-05-31,active
1194,Customer 01194,+447700001194,Bristol,2025-05-14,active
1195,Customer 01195,+447700001195,Manchester,2025-06-25,active
1196,Customer 01196,+447700001196,Liverpool,2025-03-24,active
1197,Customer 01197,+447700001197,Sheffield,2025-02-17,active
1198,Customer 01198,+447700001198,Cardiff,2025-11-11,blocked
1199,Customer 01199,+447700001199,London,2025-08-09,active
1200,Customer 01200,+447700001200,Cardiff,2025-08-11,active
1201,Customer 01201,+447700001201,London,2025-02-21,active
1202,Customer 01202,+447700001202,Leeds,2025-04-08,blocked
1203,Customer 01203,+447700001203,Sheffield,2026-01-05,active
1204,Customer 01204,+447700001204,Glasgow,2025-06-02,active
1205,Customer 01205,+447700001205,Manchester,2025-01-26,blocked
1206,Customer 01206,+447700001206,Cardiff,2025-10-09,blocked
1207,Customer 01207,+447700001207,Birmingham,2025-01-28,active
1208,Customer 01208,+447700001208,London,2025-08-07,active
1209,Customer 01209,+447700001209,Glasgow,2025-12-05,blocked
1210,Customer 01210,+447700001210,Leeds,2025-02-19,active
1211,Customer 01211,+447700001211,Leeds,2025-03-29,active
1212,Customer 01212,+447700001212,Manchester,2025-08-31,active
1213,Customer 01213,+447700001213,Glasgow,2025-07-23,blocked
1214,Customer 01214,+447700001214,Edinburgh,2025-12-05,active
1215,Customer 01215,+447700001215,Manchester,2025-11-25,blocked
1216,Customer 01216,+447700001216,Birmingham,2025-07-09,blocked
1217,Customer 01217,+447700001217,Bristol,2025-04-06,blocked
1218,Customer 01218,+447700001218,London,2025-05-15,blocked
1219,Customer 01219,+447700001219,Edinburgh,2025-05-15,active
1220,Customer 01220,+447700001220,Glasgow,2025-10-16,active
1221,Customer 01221,+447700001221,Birmingham,2026-01-21,active
1222,Customer 01222,+447700001222,Manchester,2025-12-09,active
1223,Customer 01223,+447700001223,Sheffield,2025-07-31,active
1224,Customer 01224,+447700001224,Sheffield,2025-02-01,blocked
1225,Customer 01225,+447700001225,Sheffield,2025-08-03,blocked
1226,Customer 01226,+447700001226,Cardiff,2025-05-01,blocked
1227,Customer 01227,+447700001227,Glasgow,2025-02-10,blocked
1228,Customer 01228,+447700001228,London,2025-09-15,active
1229,Customer 01229,+447700001229,Manchester,2026-01-23,blocked
1230,Customer 01230,+447700001230,Birmingham,2025-03-27,active
1231,Customer 01231,+447700001231,Leeds,2025-03-06,active
1232,Customer 01232,+447700001232,Liverpool,2025-02-10,blocked
1233,Customer 01233,+447700001233,Leeds,2025-11-18,active
1234,Customer 01234,+447700001234,Cardiff,2025-05-13,active
1235,Customer 01235,+447700001235,Manchester,2025-02-14,blocked
1236,Customer 01236,+447700001236,Sheffield,2025-07-23,active
1237,Customer 01237,+447700001237,Glasgow,2025-09-24,blocked
1238,Customer 01238,+447700001238,London,2025-12-25,blocked
1239,Customer 01239,+447700001239,Manchester,2025-08-01,active
1240,Customer 01240,+447700001240,Birmingham,2025-10-18,active
1241,Customer 01241,+447700001241,Manchester,2025-10-16,active
1242,Customer 01242,+447700001242,Glasgow,2025-10-02,active
1243,Customer 01243,+447700001243,Liverpool,2025-05-16,blocked
1244,Customer 01244,+447700001244,Edinburgh,2025-10-20,blocked
1245,Customer 01245,+447700001245,London,2025-03-30,active
1246,Customer 01246,+447700001246,Liverpool,2025-03-15,blocked
1247,Customer 01247,+447700001247,London,2025-07-22,active
1248,Customer 01248,+447700001248,Leeds,2025-01-26,blocked
1249,Customer 01249,+447700001249,Glasgow,2025-07-10,active
1250,Customer 01250,+447700001250,Bristol,2025-06-05,active
1251,Customer 01251,+447700001251,Glasgow,2025-09-09,active
1252,Customer 01252,+447700001252,Leeds,2025-03-10,active
1253,Customer 01253,+447700001253,Edinburgh,2026-02-01,active
1254,Customer 01254,+447700001254,Glasgow,2026-01-09,blocked
1255,Customer 01255,+447700001255,Cardiff,2025-11-27,active
1256,Customer 01256,+447700001256,Leeds,2025-08-15,active
1257,Customer 01257,+447700001257,Liverpool,2026-01-15,blocked
1258,Customer 01258,+447700001258,Sheffield,2025-07-11,active
1259,Customer 01259,+447700001259,Sheffield,2025-03-23,active
1260,Customer 01260,+447700001260,Glasgow,2025-12-30,blocked
1261,Customer 01261,+447700001261,Birmingham,2026-02-04,active
1262,Customer 01262,+447700001262,Birmingham,2025-04-09,active
1263,Customer 01263,+447700001263,London,2025-05-08,active
1264,Customer 01264,+447700001264,Edinburgh,2025-01-26,active
1265,Customer 01265,+447700001265,Leeds,2025-05-21,active
1266,Customer 01266,+447700001266,Edinburgh,2025-09-16,blocked
1267,Customer 01267,+447700001267,Manchester,2025-12-15,active
1268,Customer 01268,+447700001268,Leeds,2025-07-10,blocked
1269,Customer 01269,+447700001269,Cardiff,2025-08-17,active
1270,Customer 01270,+447700001270,Edinburgh,2025-10-28,active
1271,Customer 01271,+447700001271,Bristol,2025-03-25,active
1272,Customer 01272,+447700001272,Manchester,2025-05-26,active
1273,Customer 01273,+447700001273,Liverpool,2025-01-26,active
1274,Customer 01274,+447700001274,Cardiff,2026-02-04,active
1275,Customer 01275,+447700001275,Leeds,2025-11-28,active
1276,Customer 01276,+447700001276,Leeds,2025-05-18,blocked
1277,Customer 01277,+447700001277,Sheffield,2025-01-11,active
1278,Customer 01278,+447700001278,Edinburgh,2025-03-09,active
1279,Customer 01279,+447700001279,Cardiff,2025-01-05,active
1280,Customer 01280,+447700001280,Glasgow,2025-11-08,active
1281,Customer 01281,+447700001281,Glasgow,2025-08-05,blocked
1282,Customer 01282,+447700001282,Bristol,2025-08-24,active
1283,Customer 01283,+447700001283,Leeds,2025-08-27,active
1284,Customer 01284,+447700001284,Sheffield,2025-11-16,blocked
1285,Customer 01285,+447700001285,Cardiff,2025-02-22,active
1286,Customer 01286,+447700001286,Sheffield,2025-12-06,active
1287,Customer 01287,+447700001287,Sheffield,2025-11-28,active
1288,Customer 01288,+447700001288,Glasgow,2025-12-17,active
1289,Customer 01289,+447700001289,Edinburgh,2025-02-02,active
1290,Customer 01290,+447700001290,Glasgow,2025-11-24,active
1291,Customer 01291,+447700001291,Glasgow,2025-05-14,active
1292,Customer 01292,+447700001292,Leeds,2025-03-18,active
1293,Customer 01293,+447700001293,London,2025-11-04,blocked
1294,Customer 01294,+447700001294,Bristol,2025-12-15,active
1295,Customer 01295,+447700001295,London,2025-12-02,blocked
1296,Customer 01296,+447700001296,Glasgow,2025-05-13,blocked
1297,Customer 01297,+447700001297,Liverpool,2025-07-18,active
1298,Customer 01298,+447700001298,Cardiff,2025-12-29,active
1299,Customer 01299,+447700001299,Bristol,2026-01-07,active
1300,Customer 01300,+447700001300,Sheffield,2025-11-23,blocked
1301,Customer 01301,+447700001301,Bristol,2025-09-17,active
1302,Customer 01302,+447700001302,Birmingham,2025-12-03,active
1303,Customer 01303,+447700001303,Glasgow,2025-02-19,blocked
1304,Customer 01304,+447700001304,Birmingham,2026-01-15,active
1305,Customer 01305,+447700001305,Sheffield,2026-01-26,active
1306,Customer 01306,+447700001306,Bristol,2025-12-02,active
1307,Customer 01307,+447700001307,Leeds,2025-07-01,active
1308,Customer 01308,+447700001308,Glasgow,2025-08-04,active
1309,Customer 01309,+447700001309,Bristol,2025-05-14,active
1310,Customer 01310,+447700001310,Edinburgh,2025-03-02,blocked
1311,Customer 01311,+447700001311,London,2025-11-21,active
1312,Customer 01312,+447700001312,Edinburgh,2025-04-10,active
1313,Customer 01313,+447700001313,Liverpool,2025-09-29,active
1314,Customer 01314,+447700001314,Liverpool,2025-01-28,active
1315,Customer 01315,+447700001315,Birmingham,2025-04-13,active
1316,Customer 01316,+447700001316,Liverpool,2025-10-19,blocked
1317,Customer 01317,+447700001317,Birmingham,2025-06-11,active
1318,Customer 01318,+447700001318,Manchester,2025-09-07,active
1319,Customer 01319,+447700001319,Birmingham,2025-06-10,active
1320,Customer 01320,+447700001320,London,2025-08-20,active
1321,Customer 01321,+447700001321,Leeds,2026-01-25,active
1322,Customer 01322,+447700001322,Cardiff,2026-01-27,active
1323,Customer 01323,+447700001323,Edinburgh,2026-01-26,active
1324,Customer 01324,+447700001324,Birmingham,2025-11-11,blocked
1325,Customer 01325,+447700001325,Liverpool,2025-07-26,blocked
1326,Customer 01326,+447700001326,Edinburgh,2025-07-16,active
1327,Customer 01327,+447700001327,London,2025-10-01,active
1328,Customer 01328,+447700001328,Bristol,2025-01-08,active
1329,Customer 01329,+447700001329,Sheffield,2025-04-08,active
1330,Customer 01330,+447700001330,London,2025-11-17,active
1331,Customer 01331,+447700001331,Leeds,2025-12-22,active
1332,Customer 01332,+447700001332,Glasgow,2025-03-08,active
1333,Customer 01333,+447700001333,Liverpool,2025-09-15,active
1334,Customer 01334,+447700001334,Birmingham,2025-02-03,active
1335,Customer 01335,+447700001335,Glasgow,2025-05-29,blocked
1336,Customer 01336,+447700001336,Sheffield,2025-11-02,active
1337,Customer 01337,+447700001337,Liverpool,2025-12-18,active
1338,Customer 01338,+447700001338,Bristol,2025-09-08,active
1339,Customer 01339,+447700001339,Leeds,2025-03-26,blocked
1340,Customer 01340,+447700001340,London,2025-04-27,active
1341,Customer 01341,+447700001341,Birmingham,2025-04-19,active
1342,Customer 01342,+447700001342,Cardiff,2025-09-16,active
1343,Customer 01343,+447700001343,Manchester,2025-07-07,active
1344,Customer 01344,+447700001344,Liverpool,2025-11-24,active
1345,Customer 01345,+447700001345,Sheffield,2025-11-16,active
1346,Customer 01346,+447700001346,Cardiff,2025-01-25,active
1347,Customer 01347,+447700001347,London,2025-01-25,active
1348,Customer 01348,+447700001348,Liverpool,2025-08-16,blocked
1349,Customer 01349,+447700001349,Manchester,2025-10-08,active
1350,Customer 01350,+447700001350,Edinburgh,2025-12-26,active
1351,Customer 01351,+447700001351,Leeds,2025-12-22,active
1352,Customer 01352,+447700001352,Glasgow,2025-08-04,active
1353,Customer 01353,+447700001353,Sheffield,2025-05-19,active
1354,Customer 01354,+447700001354,Liverpool,2025-02-23,active
1355,Customer 01355,+447700001355,Glasgow,2025-02-28,active
1356,Customer 01356,+447700001356,Edinburgh,2025-04-12,active
1357,Customer 01357,+447700001357,Glasgow,2025-09-25,active
1358,Customer 01358,+447700001358,Bristol,2025-12-27,blocked
1359,Customer 01359,+447700001359,Glasgow,2025-03-24,active
1360,Customer 01360,+447700001360,Sheffield,2025-09-12,active
1361,Customer 01361,+447700001361,Edinburgh,2025-06-19,active
1362,Customer 01362,+447700001362,London,2025-01-07,active
1363,Customer 01363,+447700001363,Manchester,2025-10-21,blocked
1364,Customer 01364,+447700001364,Birmingham,2025-02-16,active
1365,Customer 01365,+447700001365,Manchester,2025-05-12,active
1366,Customer 01366,+447700001366,Edinburgh,2025-06-01,active
1367,Customer 01367,+447700001367,Edinburgh,2025-01-26,active
1368,Customer 01368,+447700001368,Birmingham,2025-01-21,active
1369,Customer 01369,+447700001369,Bristol,2025-12-13,active
1370,Customer 01370,+447700001370,Liverpool,2026-01-14,active
1371,Customer 01371,+447700001371,Manchester,2026-01-24,active
1372,Customer 01372,+447700001372,London,2025-03-12,active
1373,Customer 01373,+447700001373,Bristol,2025-07-03,blocked
1374,Customer 01374,+447700001374,Cardiff,2025-05-18,active
1375,Customer 01375,+447700001375,Bristol,2025-06-25,active
1376,Customer 01376,+447700001376,Manchester,2025-07-25,blocked
1377,Customer 01377,+447700001377,Edinburgh,2025-05-20,blocked
1378,Customer 01378,+447700001378,Edinburgh,2025-08-04,active
1379,Customer 01379,+447700001379,Manchester,2025-03-09,active
1380,Customer 01380,+447700001380,Birmingham,2025-02-23,blocked
1381,Customer 01381,+447700001381,Cardiff,2025-09-05,blocked
1382,Customer 01382,+447700001382,Birmingham,2025-11-09,blocked
1383,Customer 01383,+447700001383,Bristol,2025-11-10,active
1384,Customer 01384,+447700001384,Birmingham,2025-09-05,blocked
